,nconst,Action,Actualités,Animation,Aventure,Biographie,Comédie,Comédiemusicale,Crime,Documentaire,Drame,Famille,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Sport,Thriller,Téléfilm,Western,nb_films_y,anneeSortie,nbVotes_x,nbVotes_y
0,nm0000008,5,0,0,3,0,5,0,6,0,18,0,1,3,2,1,0,3,6,0,0,7,0,3,23,1973.0,140635.0,14074.0
1,nm0000018,5,0,0,9,1,5,0,4,0,22,2,1,5,3,3,0,3,8,4,0,8,0,10,32,1972.0,11819.0,2547.0
2,nm0000032,14,0,0,11,3,1,0,2,0,28,2,0,8,10,0,1,3,6,3,0,9,0,5,29,1973.0,16281.0,1528.0
3,nm0000037,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2,1970.0,24920.0,5956.0
4,nm0000044,7,0,0,6,1,5,0,6,0,26,0,1,5,3,1,0,1,4,1,0,8,0,7,30,1970.0,13132.0,1420.0
5,nm0000056,4,0,1,3,3,14,0,12,1,37,1,1,3,1,0,0,6,11,1,4,9,0,7,44,1977.0,50180.0,3310.0
6,nm0000069,4,0,0,6,0,9,3,7,1,9,0,0,3,1,0,3,4,4,0,0,7,0,3,19,1968.0,8646.0,2202.0
7,nm0000076,0,0,0,0,1,1,0,0,0,4,0,0,0,2,0,0,0,1,1,0,0,0,0,4,1974.0,65450.0,13385.0
8,nm0000078,9,0,0,11,1,6,0,2,0,24,0,0,6,3,0,0,0,7,0,0,1,0,20,29,1967.0,18572.0,16318.0
9,nm0000080,4,0,1,4,3,3,0,0,2,7,2,0,1,3,0,0,1,0,1,0,0,0,1,10,1972.0,10840.0,15748.0
10,nm0000086,1,0,0,8,0,36,1,14,0,2,1,3,1,1,0,1,0,2,3,0,1,0,0,36,1968.0,6331.0,5377.0
11,nm0000095,3,0,1,4,0,36,1,7,0,11,1,1,1,0,0,2,3,14,2,0,0,0,0,36,1986.0,47063.0,68084.0
12,nm0000101,6,0,0,5,1,28,0,4,0,8,5,6,2,0,3,2,1,3,7,1,1,0,0,33,1992.0,71000.0,28528.0
13,nm0000102,7,0,1,6,2,12,0,13,0,27,3,2,0,2,6,1,6,7,3,1,17,0,0,37,1999.0,80824.0,3452.0
14,nm0000104,25,0,6,20,4,26,1,16,0,34,9,8,0,5,2,5,10,14,3,1,23,0,2,60,2007.0,80383.0,4426.0
15,nm0000106,4,0,2,7,3,21,0,4,0,24,3,1,0,0,3,2,1,19,3,2,7,0,1,33,1999.0,73063.0,71212.0
16,nm0000110,1,0,1,2,4,7,1,7,0,23,1,1,2,5,2,1,7,10,1,0,8,0,0,25,2002.0,65720.0,119852.0
17,nm0000114,2,0,5,7,1,20,0,3,0,14,5,4,1,2,2,2,1,4,2,1,5,0,0,26,2005.0,154508.0,13800.0
18,nm0000123,7,0,1,6,2,17,0,16,0,23,2,0,4,2,2,0,5,8,5,0,15,0,0,36,2007.0,195775.0,90135.0
19,nm0000126,14,0,0,8,4,8,0,12,0,35,2,2,3,5,1,1,2,10,3,4,16,0,6,40,2001.0,94936.0,99911.0
20,nm0000128,19,0,0,7,6,4,1,13,0,31,1,3,3,6,2,0,6,9,1,0,17,0,2,39,2008.0,204904.0,46870.0
21,nm0000134,19,0,1,5,8,32,1,39,0,65,2,1,2,7,4,1,10,15,4,5,27,0,0,87,1999.0,189393.0,140078.0
22,nm0000136,14,0,4,16,11,19,2,8,0,34,8,16,0,6,6,1,7,15,2,0,12,0,4,55,2005.0,235018.0,11049.0
23,nm0000141,2,0,0,0,0,7,0,3,0,12,0,0,0,1,1,1,3,3,3,0,5,0,0,14,2005.0,36374.0,9999.0
24,nm0000142,21,0,0,12,1,11,1,20,0,36,0,0,4,0,0,2,6,6,1,2,19,0,12,48,1984.0,116472.0,144719.0
25,nm0000146,6,0,4,8,7,7,0,5,0,32,6,3,3,11,1,1,7,14,1,0,13,1,0,40,2006.0,159331.0,20600.0
26,nm0000149,6,0,0,4,2,9,0,10,1,29,6,2,1,3,2,1,6,6,3,2,13,0,1,32,1995.0,158910.0,48017.0
27,nm0000154,26,0,2,19,3,14,0,15,0,29,2,4,7,8,0,0,6,7,6,0,21,0,1,46,2000.0,125303.0,398842.0
28,nm0000158,7,0,7,16,8,36,0,8,0,41,11,8,2,10,1,2,10,16,5,1,11,0,1,61,2004.0,312885.0,73786.0
29,nm0000160,12,0,1,6,5,12,0,12,0,42,2,4,2,1,5,3,12,13,7,0,22,0,2,52,2007.0,121454.0,2504.0
30,nm0000163,7,0,5,8,2,20,0,10,0,33,7,4,0,1,1,1,4,10,2,0,11,0,1,42,1994.0,113227.0,21752.0
31,nm0000165,3,0,0,0,0,5,0,1,0,5,1,0,1,0,0,0,0,3,0,0,0,0,2,7,1974.0,20585.0,167113.0
32,nm0000166,3,0,0,3,2,9,0,4,0,16,1,1,0,0,1,0,2,8,2,1,5,0,0,19,2003.0,98685.0,7442.0
33,nm0000169,21,0,0,13,4,8,0,22,0,33,1,2,3,5,1,2,8,4,6,1,23,0,3,47,1999.0,112287.0,39664.0
34,nm0000185,29,0,1,9,0,2,0,11,0,10,1,2,1,1,3,0,1,0,7,0,23,0,0,30,2003.0,29688.0,3564.0
35,nm0000186,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017.0,27156.0,161883.0
36,nm0000187,1,0,2,3,1,6,0,2,0,5,2,2,0,1,0,2,0,1,0,1,0,0,0,8,1995.0,43542.0,8268.0
37,nm0000191,11,0,3,15,3,15,1,12,0,38,5,11,3,6,2,6,7,14,8,0,16,0,1,51,2007.0,158695.0,18785.0
38,nm0000195,8,0,4,8,1,30,0,4,0,19,6,7,4,2,1,2,2,9,0,2,2,0,0,34,2000.0,145712.0,23019.0
39,nm0000197,3,0,0,5,1,16,0,13,0,33,0,7,0,1,4,1,3,11,2,0,13,0,4,42,1985.0,181068.0,8729.0
40,nm0000198,16,0,1,9,6,6,0,16,0,30,1,4,1,4,4,2,3,7,9,0,24,0,1,42,2005.0,183115.0,10516.0
41,nm0000199,7,0,0,2,6,9,0,26,0,41,2,1,2,6,2,1,11,8,1,2,20,0,0,44,1996.0,221546.0,5479.0
42,nm0000200,12,0,0,5,1,6,0,10,0,15,1,2,1,2,5,0,2,3,4,0,15,0,1,27,1998.0,121832.0,64599.0
43,nm0000202,7,0,0,2,3,4,0,8,0,19,0,4,2,3,2,1,5,1,3,0,13,0,0,24,2009.0,53009.0,3179.0
44,nm0000206,20,0,1,11,1,15,0,13,0,29,1,6,0,1,5,3,6,9,15,2,21,0,0,48,2004.0,201741.0,41581.0
45,nm0000209,7,0,0,5,2,14,0,8,0,21,1,2,1,2,1,1,5,6,4,1,9,0,0,27,1998.0,207113.0,43202.0
46,nm0000217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999.0,3608.0,315633.0
47,nm0000228,5,0,1,3,4,12,0,16,0,28,3,1,1,1,0,1,8,2,4,0,13,0,0,35,2002.0,224509.0,12244.0
48,nm0000230,31,0,2,12,1,8,0,17,0,22,2,1,5,0,1,0,1,2,4,11,22,0,0,44,1995.0,137943.0,221875.0
49,nm0000233,2,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,3,1997.0,124264.0,823026.0
50,nm0000241,35,0,0,8,1,4,0,17,0,17,0,0,1,1,1,0,2,2,8,1,25,0,0,35,2001.0,41033.0,28959.0
51,nm0000243,20,0,0,3,8,5,0,23,0,37,1,2,3,3,0,1,9,5,4,2,29,0,1,46,2003.0,162106.0,57056.0
52,nm0000255,18,0,0,11,3,12,0,12,0,26,0,9,1,3,0,0,7,13,7,2,16,0,0,44,2009.0,234272.0,323834.0
53,nm0000257,3,0,0,0,1,10,0,2,0,9,0,1,0,1,2,0,2,7,0,1,4,0,0,16,1992.0,56497.0,4328.0
54,nm0000272,0,0,0,1,3,23,3,4,1,39,1,2,0,4,1,4,2,19,0,0,3,1,0,48,2003.0,4411.0,188.0
55,nm0000273,6,0,1,5,2,17,0,7,0,17,3,0,3,1,0,0,3,6,2,1,9,0,0,31,1995.0,61929.0,3732.0
56,nm0000274,4,0,0,3,0,9,0,6,0,7,1,0,0,0,10,0,5,4,0,0,5,0,1,19,2003.0,75346.0,6510.0
57,nm0000275,5,0,0,2,0,7,0,5,0,11,0,0,1,0,1,0,1,5,1,1,6,0,1,15,1991.0,29623.0,1249.0
58,nm0000277,4,0,0,6,1,3,0,6,0,15,2,2,4,2,0,0,2,2,1,0,8,0,0,17,1971.0,88993.0,41298.0
59,nm0000285,13,0,4,10,2,24,1,12,1,32,5,7,0,3,0,2,6,19,4,1,14,0,0,47,2004.0,64304.0,6527.0
60,nm0000316,0,0,1,3,0,12,3,0,0,2,1,1,1,3,1,0,1,0,3,0,1,0,0,12,1984.0,73802.0,83051.0
61,nm0000332,9,0,0,3,3,5,0,10,0,18,1,1,2,4,1,1,3,1,5,0,12,0,0,24,2006.0,173021.0,10753.0
62,nm0000343,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1990.0,27494.0,83777.0
63,nm0000345,2,0,2,2,0,16,0,4,0,6,5,0,0,0,0,1,0,3,0,0,1,0,2,16,1998.0,137593.0,6336.0
64,nm0000352,12,0,0,2,4,11,0,15,0,25,0,0,1,3,2,0,4,5,4,1,12,0,1,32,2006.0,90567.0,9844.0
65,nm0000362,6,0,4,7,2,30,0,12,0,15,7,5,0,1,0,0,1,10,2,0,4,0,0,36,1998.0,58671.0,69534.0
66,nm0000365,1,0,0,0,1,10,0,1,0,20,1,2,0,1,1,1,3,8,4,0,2,0,0,23,2003.0,55350.0,9251.0
67,nm0000367,10,0,1,9,9,56,0,32,0,95,8,11,6,15,2,3,9,36,3,2,21,1,0,125,1997.0,7015.0,286.0
68,nm0000369,4,0,0,2,1,15,0,16,0,24,1,0,0,1,1,0,4,9,1,0,10,0,0,32,1999.0,42689.0,5945.0
69,nm0000380,9,0,0,9,1,8,0,12,0,43,3,1,2,2,0,2,4,11,4,4,13,0,7,47,1989.0,90859.0,9324.0
70,nm0000387,2,0,0,0,0,4,0,0,0,2,0,4,0,0,14,2,2,0,0,0,4,0,0,14,1995.0,63778.0,6283.0
71,nm0000389,12,0,0,3,0,12,0,10,0,12,3,0,0,0,1,0,0,2,3,0,1,0,2,19,1992.0,55315.0,23245.0
72,nm0000391,2,0,1,6,5,16,1,5,0,16,7,3,1,3,1,1,0,8,2,0,3,0,0,25,2002.0,25143.0,6043.0
73,nm0000408,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,4,0,0,4,1998.0,97416.0,76916.0
74,nm0000410,0,0,4,1,1,6,0,0,1,4,4,5,0,1,0,0,0,2,0,0,0,0,0,9,2013.0,8203.0,6525.0
75,nm0000412,7,0,1,3,1,6,0,14,0,24,1,0,1,1,0,0,5,8,0,0,13,0,0,27,2004.0,36037.0,10020.0
76,nm0000416,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1983.0,127180.0,184589.0
77,nm0000419,0,0,0,0,0,2,0,1,9,7,0,0,1,0,1,0,0,0,0,0,0,0,0,14,1986.0,7615.0,9026.0
78,nm0000420,4,0,0,2,0,8,0,3,0,11,1,1,1,0,0,0,2,4,1,0,6,0,0,18,2004.0,47278.0,1738.0
79,nm0000437,19,0,1,12,5,25,0,20,0,35,1,0,3,5,2,1,7,7,6,5,16,0,3,55,2009.0,156124.0,4896.0
80,nm0000438,11,0,1,5,7,7,0,12,0,41,2,1,5,7,2,2,9,13,3,0,17,0,3,47,2001.0,132861.0,48102.0
81,nm0000450,2,0,1,2,4,13,0,7,0,25,0,0,0,2,0,2,1,4,1,1,5,0,0,28,2006.0,152778.0,8933.0
82,nm0000454,10,0,1,5,1,7,0,15,0,29,2,0,0,0,5,0,6,9,2,1,16,0,1,35,1990.0,47674.0,26398.0
83,nm0000473,1,0,0,0,1,30,0,5,0,30,3,1,1,1,0,0,1,25,1,1,3,0,0,41,1995.0,132156.0,3302.0
84,nm0000474,14,0,1,8,3,17,0,13,0,25,5,11,0,3,2,0,4,6,6,1,13,0,0,44,2003.0,149304.0,13972.0
85,nm0000484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1973.0,2084.0,75613.0
86,nm0000490,0,0,0,0,1,3,0,0,0,4,0,0,0,1,0,1,0,3,0,0,0,0,0,5,1991.0,32636.0,66155.0
87,nm0000491,12,0,7,11,1,17,1,14,0,23,8,3,0,0,3,2,1,6,5,1,15,0,1,37,2007.0,104062.0,2941.0
88,nm0000492,4,0,1,2,2,10,0,7,0,29,1,1,0,2,6,2,6,7,3,0,10,0,1,33,2000.0,79870.0,8849.0
89,nm0000493,3,0,0,5,1,25,0,2,0,14,0,0,1,2,0,0,3,12,0,0,4,0,0,32,1975.0,29098.0,1685.0
90,nm0000500,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1989.0,12646.0,108194.0
91,nm0000513,7,0,0,3,1,10,0,8,0,12,0,2,1,0,0,0,3,5,2,0,8,0,0,19,2004.0,106108.0,1784.0
92,nm0000518,10,0,0,6,4,13,0,10,0,37,2,2,6,4,5,0,6,14,3,0,13,0,1,46,2001.0,76937.0,6980.0
93,nm0000521,3,0,0,2,1,16,0,4,0,25,1,0,4,4,1,1,2,20,0,0,7,0,0,36,1999.0,40400.0,214.0
94,nm0000524,1,0,0,1,0,5,0,1,0,10,0,2,0,0,1,0,2,7,0,0,2,0,1,11,1993.0,24093.0,7539.0
95,nm0000552,11,0,5,10,1,44,1,12,0,11,12,11,0,1,0,4,1,8,5,0,5,0,0,45,2002.0,126057.0,25724.0
96,nm0000559,7,0,2,10,0,3,0,0,0,0,2,1,0,0,0,0,1,0,9,0,5,0,1,11,1988.0,120837.0,48927.0
97,nm0000568,0,0,1,4,0,3,0,1,0,1,4,1,0,0,0,2,1,1,0,0,0,0,0,4,1982.0,38888.0,66495.0
98,nm0000576,6,0,0,2,5,9,0,18,1,35,0,1,3,5,0,1,6,6,1,1,18,0,0,39,1999.0,90075.0,130172.0
99,nm0000578,2,0,0,2,0,5,0,8,0,17,1,0,0,0,5,0,6,8,1,1,15,0,0,24,1972.0,37304.0,17281.0
100,nm0000586,3,0,2,3,0,7,0,3,0,7,2,2,0,0,2,1,1,2,1,0,3,0,0,12,2002.0,138414.0,2447.0
101,nm0000591,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,3,1979.0,32380.0,113793.0
102,nm0000594,2,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,3,1998.0,3933.0,2080.0
103,nm0000601,3,0,0,0,0,4,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,4,1985.0,200244.0,140586.0
104,nm0000602,6,0,0,7,5,10,0,11,3,36,4,1,1,5,0,2,5,16,1,2,9,0,5,45,1990.0,45357.0,48180.0
105,nm0000608,18,0,1,6,0,27,2,16,0,23,1,1,1,0,0,2,5,10,0,3,7,0,4,41,1981.0,23134.0,4778.0
106,nm0000614,3,0,0,2,0,8,1,4,0,15,0,2,1,0,1,0,0,7,1,0,3,1,1,18,2002.0,116431.0,14955.0
107,nm0000619,7,0,0,5,5,8,0,15,0,33,0,1,3,4,3,2,8,11,3,1,14,0,1,43,2005.0,92143.0,11542.0
108,nm0000630,4,0,1,3,4,6,0,3,0,12,1,3,1,3,4,0,3,3,5,3,9,0,0,22,2009.0,116396.0,60568.0
109,nm0000632,0,0,1,1,2,3,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2018.0,84797.0,34072.0
110,nm0000635,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1990.0,5649.0,5649.0
111,nm0000638,8,0,1,7,0,3,0,2,0,2,0,3,0,0,5,0,3,0,8,0,6,0,0,15,1988.0,51560.0,65742.0
112,nm0000640,5,0,0,4,1,2,0,6,1,20,0,0,3,2,2,0,5,3,2,1,7,0,1,23,1990.0,98211.0,6361.0
113,nm0000641,3,0,1,3,1,2,0,4,0,8,1,0,0,1,0,1,3,3,2,0,7,0,1,12,2000.0,272025.0,25189.0
114,nm0000659,0,0,0,1,2,12,2,0,0,12,0,2,0,0,0,5,0,14,0,1,1,0,0,17,1979.0,14833.0,20355.0
115,nm0000662,14,0,2,8,0,9,0,16,0,26,2,2,2,1,4,0,11,5,4,0,17,2,4,37,2001.0,46565.0,5349.0
116,nm0000671,7,0,1,4,0,16,0,15,0,23,1,1,1,2,0,0,6,6,2,3,9,0,0,32,2006.0,75577.0,58608.0
117,nm0000691,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2006.0,1800.0,22928.0
118,nm0000698,2,0,0,2,0,19,0,7,0,3,1,1,0,2,1,3,3,3,0,0,1,0,2,19,1978.0,44930.0,7379.0
119,nm0000705,2,0,1,5,1,6,0,5,0,22,2,3,0,1,0,0,2,9,3,1,6,0,0,24,2005.0,204209.0,16562.0
120,nm0000729,5,0,0,3,3,9,0,10,0,22,0,1,0,2,0,1,5,7,2,0,7,0,2,25,2012.0,68046.0,20280.0
121,nm0000767,1,0,1,2,1,11,0,6,0,23,0,1,1,1,2,0,1,14,0,1,8,0,0,32,2001.0,3214.0,94.0
122,nm0000778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1986.0,87744.0,28581.0
123,nm0000782,3,0,0,1,0,2,0,4,0,14,0,0,1,0,5,1,4,2,2,0,9,0,0,18,2004.0,21484.0,3891.0
124,nm0000783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021.0,10109.0,24098.0
125,nm0000809,5,0,0,3,6,36,0,15,0,55,1,3,2,5,0,3,7,20,1,1,8,0,0,74,2001.0,5149.0,1877.0
126,nm0000812,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005.0,2470.0,26615.0
127,nm0000837,0,0,1,2,0,2,0,1,1,4,0,1,0,0,1,0,2,2,2,0,3,0,0,8,1996.0,61080.0,6786.0
128,nm0000843,1,0,0,1,3,9,0,2,0,23,0,0,2,3,0,1,1,10,0,0,2,0,0,24,1982.0,35375.0,2459.0
129,nm0000852,1,0,2,1,2,5,0,4,3,21,0,0,0,4,1,0,1,2,1,1,2,0,0,25,2004.0,3692.0,822.0
130,nm0000860,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1990.0,3934.0,18817.0
131,nm0000867,5,0,1,2,0,19,0,7,0,14,2,3,0,1,0,0,4,7,0,1,4,0,0,24,2013.0,192644.0,33348.0
132,nm0000886,2,0,0,1,3,8,0,7,0,15,0,1,0,1,0,0,2,9,0,0,2,0,1,18,1975.0,22987.0,31397.0
133,nm0000905,0,0,0,2,0,10,0,4,0,6,2,4,0,0,0,1,1,5,0,0,0,0,0,11,1997.0,92278.0,162468.0
134,nm0000907,1,0,0,1,0,8,0,2,0,6,0,0,1,0,1,0,1,3,1,0,1,0,1,10,1975.0,12687.0,18377.0
135,nm0000916,0,0,0,0,1,1,0,1,0,5,0,1,1,0,0,0,1,2,2,1,1,0,0,5,1993.0,15924.0,181564.0
136,nm0000932,9,0,1,6,1,6,0,6,0,15,2,1,0,0,2,1,3,6,4,1,12,0,0,26,2006.0,112503.0,16399.0
137,nm0000945,1,0,0,0,3,14,0,10,3,31,0,5,0,0,2,0,3,13,0,0,4,0,0,44,1983.0,2205.0,187.0
138,nm0000952,2,0,1,1,0,1,0,2,0,4,0,0,0,0,1,0,4,2,0,0,4,0,0,7,1992.0,15735.0,14711.0
139,nm0000953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018.0,8246.0,17289.0
140,nm0000972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995.0,1965.0,7397.0
141,nm0000983,2,0,2,2,1,11,0,2,0,8,2,3,0,1,1,1,0,4,1,2,2,0,0,15,1996.0,228292.0,12875.0
142,nm0000996,3,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,3,1991.0,74257.0,1317.0
143,nm0001001,11,0,3,2,1,16,0,17,0,29,4,4,2,1,2,1,3,13,3,2,14,0,4,43,1987.0,83997.0,1058.0
144,nm0001015,6,0,0,5,1,7,0,5,0,12,0,0,2,0,4,0,0,2,1,0,6,0,2,17,2001.0,60735.0,6745.0
145,nm0001023,4,0,0,1,0,3,0,3,0,10,0,1,1,0,3,0,3,1,1,0,5,0,0,13,1975.0,30808.0,10938.0
146,nm0001024,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1992.0,38536.0,147657.0
147,nm0001031,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1988.0,982.0,2572.0
148,nm0001040,3,0,0,2,1,1,0,1,0,5,0,0,0,2,0,0,0,1,2,1,2,0,0,6,1992.0,25698.0,29346.0
149,nm0001045,2,0,0,3,0,7,0,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,7,1984.0,25125.0,10594.0
150,nm0001073,1,0,1,5,0,7,0,4,0,2,2,1,0,0,6,0,7,3,1,0,4,0,0,14,2003.0,131238.0,19866.0
151,nm0001086,0,0,1,1,0,5,1,0,1,6,1,0,0,0,0,2,0,3,0,0,0,0,0,8,2004.0,31001.0,8849.0
152,nm0001097,3,0,1,4,0,3,0,3,0,9,1,1,0,1,1,0,5,3,1,0,5,0,0,13,2003.0,73387.0,13210.0
153,nm0001115,2,0,0,1,1,7,0,1,0,6,1,2,0,1,1,0,1,1,0,0,1,0,2,10,1989.0,31547.0,2839.0
154,nm0001120,0,0,0,1,0,3,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,5,1967.0,2892.0,6271.0
155,nm0001123,5,0,6,5,0,16,1,2,0,7,6,5,0,0,1,2,2,2,1,1,0,0,0,19,1983.0,17613.0,1569.0
156,nm0001125,5,0,0,1,4,5,0,13,0,20,0,1,3,5,1,0,3,3,0,0,12,0,0,22,2008.0,109099.0,4360.0
157,nm0001128,19,0,0,8,1,10,0,36,0,53,1,1,2,3,2,0,4,16,0,1,27,0,4,69,1975.0,5918.0,1888.0
158,nm0001162,1,0,0,0,0,4,0,1,0,3,0,0,0,0,1,0,0,1,0,0,2,0,0,4,1988.0,54949.0,32360.0
159,nm0001165,6,0,0,2,1,1,0,4,0,6,0,1,0,1,4,0,2,2,1,0,5,0,0,11,2000.0,65906.0,7530.0
160,nm0001177,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1994.0,13856.0,2492.0
161,nm0001202,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1975.0,7110.0,5564.0
162,nm0001204,1,0,0,1,0,5,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5,1976.0,40928.0,1990.0
163,nm0001206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1979.0,8812.0,10499.0
164,nm0001207,2,0,0,2,0,2,0,2,0,3,0,0,1,0,0,0,1,3,0,0,1,0,0,6,1976.0,7556.0,1214.0
165,nm0001218,9,0,0,0,0,4,0,7,0,7,0,2,1,1,3,0,2,3,1,1,9,0,0,15,2009.0,32904.0,1031.0
166,nm0001228,5,0,0,3,0,2,0,2,0,11,0,0,0,0,1,0,1,2,1,0,5,0,2,13,1982.0,16965.0,2498.0
167,nm0001250,0,0,0,0,1,15,0,3,0,39,0,1,0,1,1,2,7,17,2,0,7,0,0,42,2006.0,20343.0,729.0
168,nm0001252,2,0,0,0,0,6,0,4,0,9,0,0,1,0,2,0,2,3,2,0,4,0,2,11,2006.0,11655.0,63519.0
169,nm0001281,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1987.0,4902.0,38097.0
170,nm0001282,4,0,1,2,1,2,0,3,0,8,2,1,0,1,2,0,3,2,1,0,7,0,0,12,2006.0,90866.0,26665.0
171,nm0001290,1,0,0,2,4,16,0,2,0,18,2,4,0,2,1,1,1,8,0,1,3,0,0,22,2003.0,29701.0,3370.0
172,nm0001302,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1997.0,57201.0,27215.0
173,nm0001345,0,0,2,12,0,10,0,3,0,3,12,2,0,0,0,7,3,3,0,0,0,0,0,12,1982.0,33208.0,82470.0
174,nm0001348,1,0,0,0,1,1,0,1,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,6,2001.0,68403.0,17560.0
175,nm0001352,23,0,0,11,0,28,0,3,0,3,2,1,1,0,0,0,0,1,1,0,0,0,12,31,1978.0,8945.0,3789.0
176,nm0001372,0,0,1,3,0,8,0,1,0,3,6,2,0,0,0,0,1,4,0,0,0,0,0,10,1998.0,269766.0,23727.0
177,nm0001378,4,0,2,6,0,14,0,2,0,13,6,5,1,1,2,0,0,6,1,0,4,0,1,22,1997.0,63059.0,3595.0
178,nm0001379,1,0,0,2,0,2,0,1,0,8,1,0,1,2,0,0,2,0,0,0,2,0,1,8,1978.0,50521.0,16984.0
179,nm0001401,20,0,4,12,5,6,0,10,0,20,6,5,2,3,0,1,7,11,2,0,18,0,0,33,2007.0,184314.0,77902.0
180,nm0001402,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1996.0,3521.0,201187.0
181,nm0001418,2,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,2,2,1,0,4,0,0,6,1986.0,18648.0,4114.0
182,nm0001428,8,0,0,6,2,1,0,9,0,27,0,0,0,3,14,2,7,0,2,0,14,0,5,38,1976.0,6917.0,1216.0
183,nm0001429,9,0,0,3,0,7,0,11,0,16,1,0,1,2,0,0,0,1,1,0,5,0,0,17,2002.0,31103.0,14664.0
184,nm0001437,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,1,0,0,4,2008.0,3993.0,19249.0
185,nm0001471,2,0,0,0,0,30,0,3,0,3,3,2,0,0,0,1,1,8,4,0,0,0,0,30,1968.0,9254.0,4544.0
186,nm0001501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1969.0,803.0,9095.0
187,nm0001507,4,0,1,5,0,10,0,4,0,4,3,0,0,1,0,2,0,1,0,1,1,0,0,12,1989.0,36602.0,6822.0
188,nm0001508,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2007.0,1302.0,89400.0
189,nm0001528,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1996.0,15956.0,10294.0
190,nm0001537,2,0,0,2,0,0,0,1,0,4,1,1,0,0,4,0,2,2,3,0,4,0,0,8,1970.0,9458.0,5052.0
191,nm0001557,10,0,0,8,4,3,0,12,0,32,0,3,3,1,5,0,3,5,1,0,15,0,4,34,2005.0,188605.0,7636.0
192,nm0001570,6,0,1,3,2,9,1,16,0,25,0,1,0,0,0,1,9,6,1,0,16,0,1,30,2006.0,295341.0,59080.0
193,nm0001579,2,0,0,1,4,1,1,1,0,9,1,0,1,2,1,2,0,0,1,1,2,0,0,11,1994.0,87170.0,6196.0
194,nm0001590,1,0,0,0,0,7,0,9,0,9,0,1,0,0,1,0,4,2,1,0,5,0,0,13,1997.0,137552.0,11109.0
